Question,Question ID,Variable,coefficients_1,p_value_1,adjust_p_value_1,sig_1,AIC_1,coefficients_2,p_value_2,adjust_p_value_2,sig_2,AIC_2,coefficients_3,p_value_3,adjust_p_value_3,sig_3,AIC_3,coefficients_4,p_value_4,adjust_p_value_4,sig_4,AIC_4
Are extra-ritual in-group markers present:,5161,(Intercept),0.54,6.7e-30,8.4e-27,***,290.16,0.58,1e-15,1.2e-12,***,205.14,-,-,-,-,-,1.24,0.02,1,,29.16
Are extra-ritual in-group markers present:,5161,start_temp_avg,0.05,0.26,1,,290.16,0.07,0.3,1,,205.14,-,-,-,-,-,-0.06,0.67,1,,29.16
Are extra-ritual in-group markers present:,5161,start_prep_avg,0.05,0.24,1,,290.16,-0.03,0.74,1,,205.14,-,-,-,-,-,0.34,0.3,1,,29.16
Are extra-ritual in-group markers present:,5161,start_prep_var,-0.03,0.65,1,,290.16,-0.02,0.76,1,,205.14,-,-,-,-,-,-0.82,0.34,1,,29.16
Are extra-ritual in-group markers present:,5161,elevation,0.02,0.66,1,,290.16,0.01,0.9,1,,205.14,-,-,-,-,-,0.1,0.59,1,,29.16
Are extra-ritual in-group markers present:,5161,plants,-0.01,0.89,1,,290.16,0.04,0.62,1,,205.14,-,-,-,-,-,0.02,0.93,1,,29.16
