Question,Question ID,Variable,coefficients_1,p_value_1,adjust_p_value_1,sig_1,AIC_1,coefficients_2,p_value_2,adjust_p_value_2,sig_2,AIC_2,coefficients_3,p_value_3,adjust_p_value_3,sig_3,AIC_3,coefficients_4,p_value_4,adjust_p_value_4,sig_4,AIC_4
Is public food storage provided to the group’s adherents by an institution(s) other than the religious group in question:,5189,(Intercept),0.46,3.8e-10,4.8e-7,***,267.28,0.64,2.2e-9,2.8e-6,***,180.11,-,-,-,-,-,-,-,-,-,-
Is public food storage provided to the group’s adherents by an institution(s) other than the religious group in question:,5189,start_temp_avg,-0,1,1,,267.28,0.05,0.54,1,,180.11,-,-,-,-,-,-,-,-,-,-
Is public food storage provided to the group’s adherents by an institution(s) other than the religious group in question:,5189,start_prep_avg,0,0.92,1,,267.28,-0.17,0.088,1,,180.11,-,-,-,-,-,-,-,-,-,-
Is public food storage provided to the group’s adherents by an institution(s) other than the religious group in question:,5189,start_prep_var,-0.01,0.94,1,,267.28,0.02,0.8,1,,180.11,-,-,-,-,-,-,-,-,-,-
Is public food storage provided to the group’s adherents by an institution(s) other than the religious group in question:,5189,elevation,-0.02,0.74,1,,267.28,-0.04,0.52,1,,180.11,-,-,-,-,-,-,-,-,-,-
Is public food storage provided to the group’s adherents by an institution(s) other than the religious group in question:,5189,plants,0.01,0.91,1,,267.28,0.17,0.14,1,,180.11,-,-,-,-,-,-,-,-,-,-
Is public food storage provided to the group’s adherents by an institution(s) other than the religious group in question:,5189,mammals,-0.06,0.35,1,,267.28,-0.07,0.61,1,,180.11,-,-,-,-,-,-,-,-,-,-
Is public food storage provided to the group’s adherents by an institution(s) other than the religious group in question:,5189,dist_freshwater,0.34,0.23,1,,267.28,0.46,0.14,1,,180.11,-,-,-,-,-,-,-,-,-,-
Is public food storage provided to the group’s adherents by an institution(s) other than the religious group in question:,5189,dist_coastline,0.1,0.22,1,,267.28,0.18,0.088,1,,180.11,-,-,-,-,-,-,-,-,-,-
