Question,Question ID,Variable,coefficients_1,p_value_1,adjust_p_value_1,sig_1,AIC_1,coefficients_2,p_value_2,adjust_p_value_2,sig_2,AIC_2,coefficients_3,p_value_3,adjust_p_value_3,sig_3,AIC_3,coefficients_4,p_value_4,adjust_p_value_4,sig_4,AIC_4
Are sacred sites oriented to environmental features:,4761,(Intercept),0.69,2.7999999999999998e-24,3.5e-21,***,136.18,0.73,2e-12,2.5e-9,***,77.83,-,-,-,-,-,1.27,0.014,1,,33.66
Are sacred sites oriented to environmental features:,4761,start_temp_avg,0.09,0.11,1,,136.18,0.1,0.2,1,,77.83,-,-,-,-,-,-0.19,0.22,1,,33.66
Are sacred sites oriented to environmental features:,4761,start_prep_avg,0.12,0.015,1,,136.18,0.08,0.41,1,,77.83,-,-,-,-,-,0.48,0.12,1,,33.66
Are sacred sites oriented to environmental features:,4761,start_prep_var,-0.03,0.48,1,,136.18,-0.02,0.57,1,,77.83,-,-,-,-,-,-1.4,0.25,1,,33.66
Are sacred sites oriented to environmental features:,4761,elevation,0.08,0.068,1,,136.18,0.09,0.068,1,,77.83,-,-,-,-,-,-0.16,0.32,1,,33.66
Are sacred sites oriented to environmental features:,4761,plants,-0.06,0.35,1,,136.18,0.02,0.83,1,,77.83,-,-,-,-,-,-0.02,0.89,1,,33.66
