Question,Question ID,Variable,coefficients_1,p_value_1,adjust_p_value_1,sig_1,AIC_1,coefficients_2,p_value_2,adjust_p_value_2,sig_2,AIC_2,coefficients_3,p_value_3,adjust_p_value_3,sig_3,AIC_3,coefficients_4,p_value_4,adjust_p_value_4,sig_4,AIC_4
Are sacred sites oriented to environmental features:,4761,(Intercept),0.71,4.7e-7,5.9e-4,***,140.34,0.85,3.3e-4,0.42,,82.06,-,-,-,-,-,1.53,0.0075,1,,32.96
Are sacred sites oriented to environmental features:,4761,start_temp_avg,0.13,0.038,1,,140.34,0.12,0.19,1,,82.06,-,-,-,-,-,-0.11,0.5,1,,32.96
Are sacred sites oriented to environmental features:,4761,start_prep_avg,0.12,0.016,1,,140.34,0.08,0.47,1,,82.06,-,-,-,-,-,0.42,0.14,1,,32.96
Are sacred sites oriented to environmental features:,4761,start_prep_var,-0.02,0.57,1,,140.34,-0.01,0.73,1,,82.06,-,-,-,-,-,-0.62,0.58,1,,32.96
Are sacred sites oriented to environmental features:,4761,elevation,0.09,0.042,1,,140.34,0.1,0.062,1,,82.06,-,-,-,-,-,-0.2,0.19,1,,32.96
Are sacred sites oriented to environmental features:,4761,plants,0,0.96,1,,140.34,0.05,0.64,1,,82.06,-,-,-,-,-,-0.08,0.58,1,,32.96
Are sacred sites oriented to environmental features:,4761,mammals,-0.11,0.13,1,,140.34,-0.05,0.69,1,,82.06,-,-,-,-,-,-0.16,0.21,1,,32.96
Are sacred sites oriented to environmental features:,4761,dist_freshwater,0.04,0.95,1,,140.34,0.59,0.52,1,,82.06,-,-,-,-,-,1.88,0.28,1,,32.96
