Question,Question ID,Variable,coefficients_1,p_value_1,adjust_p_value_1,sig_1,AIC_1,coefficients_2,p_value_2,adjust_p_value_2,sig_2,AIC_2,coefficients_3,p_value_3,adjust_p_value_3,sig_3,AIC_3,coefficients_4,p_value_4,adjust_p_value_4,sig_4,AIC_4
Are grave goods present:,4814,(Intercept),0.51,2e-44,2.5e-41,***,441.88,0.56,5.9e-33,7.4e-30,***,286.12,0.93,0.0024,1,,64.36,1.23,2.8e-5,0.035,*,71.78
Are grave goods present:,4814,start_temp_avg,-0.01,0.78,1,,441.88,-0.08,0.073,1,,286.12,-0.01,0.93,1,,64.36,0,1,1,,71.78
Are grave goods present:,4814,start_prep_avg,-0.01,0.83,1,,441.88,-0.11,0.0087,1,,286.12,0.3,0.26,1,,64.36,0.62,0.012,1,,71.78
Are grave goods present:,4814,start_prep_var,0,0.96,1,,441.88,0.03,0.32,1,,286.12,-0.5,0.5,1,,64.36,-1.31,0.039,1,,71.78
Are grave goods present:,4814,elevation,-0,0.91,1,,441.88,-0.02,0.63,1,,286.12,-0.1,0.24,1,,64.36,-0.08,0.35,1,,71.78
