Question,Question ID,Variable,coefficients_1,p_value_1,adjust_p_value_1,sig_1,AIC_1,coefficients_2,p_value_2,adjust_p_value_2,sig_2,AIC_2,coefficients_3,p_value_3,adjust_p_value_3,sig_3,AIC_3,coefficients_4,p_value_4,adjust_p_value_4,sig_4,AIC_4
Previously human spirits are present:,4866,(Intercept),0.7,4.4999999999999996e-70,5.699999999999999e-67,***,342.66,0.66,3.7999999999999996e-35,4.7999999999999997e-32,***,211.3,0.97,3.3e-15,4.1e-12,***,9.24,1.06,5.1e-14,6.4e-11,***,36.07
Previously human spirits are present:,4866,start_temp_avg,0.07,0.017,1,,342.66,0.01,0.78,1,,211.3,0.02,0.54,1,,9.24,0.07,0.083,1,,36.07
Previously human spirits are present:,4866,start_prep_avg,0.07,0.021,1,,342.66,0.11,0.01,1,,211.3,0.04,0.59,1,,9.24,0.2,0.033,1,,36.07
Previously human spirits are present:,4866,start_prep_var,0.03,0.24,1,,342.66,0.03,0.28,1,,211.3,0.01,0.97,1,,9.24,-0.44,0.074,1,,36.07
