Question,Question ID,Variable,coefficients_1,p_value_1,adjust_p_value_1,sig_1,AIC_1,coefficients_2,p_value_2,adjust_p_value_2,sig_2,AIC_2,coefficients_3,p_value_3,adjust_p_value_3,sig_3,AIC_3,coefficients_4,p_value_4,adjust_p_value_4,sig_4,AIC_4
Previously human spirits are present:,4866,(Intercept),0.7,1.4999999999999997e-69,1.9e-66,***,342.7,0.66,3e-35,3.6999999999999995e-32,***,213.52,0.96,1.3e-13,1.6e-10,***,17.89,1.07,7.6e-13,9.4e-10,***,43.01
Previously human spirits are present:,4866,start_temp_avg,0.08,0.013,1,,342.7,0.02,0.71,1,,213.52,0.02,0.62,1,,17.89,0.08,0.12,1,,43.01
Previously human spirits are present:,4866,start_prep_avg,0.07,0.016,1,,342.7,0.11,0.0097,1,,213.52,0.04,0.63,1,,17.89,0.2,0.037,1,,43.01
Previously human spirits are present:,4866,start_prep_var,0.02,0.35,1,,342.7,0.02,0.37,1,,213.52,0.02,0.94,1,,17.89,-0.45,0.08,1,,43.01
Previously human spirits are present:,4866,elevation,0.03,0.33,1,,342.7,0.01,0.84,1,,213.52,0,0.93,1,,17.89,0.01,0.79,1,,43.01
