Question,Question ID,Variable,coefficients_1,p_value_1,adjust_p_value_1,sig_1,AIC_1,coefficients_2,p_value_2,adjust_p_value_2,sig_2,AIC_2,coefficients_3,p_value_3,adjust_p_value_3,sig_3,AIC_3,coefficients_4,p_value_4,adjust_p_value_4,sig_4,AIC_4
Are formal burials present:,4821,(Intercept),0.76,9.899999999999999e-78,1.1999999999999998e-74,***,348.61,0.7,2.1e-29,2.6e-26,***,218.89,0.84,2.1e-6,0.0026,**,58.7,0.92,1.4e-7,1.7e-4,***,63.84
Are formal burials present:,4821,start_temp_avg,-0.07,0.029,1,,348.61,-0.15,0.0029,1,,218.89,-0.01,0.86,1,,58.7,-0.02,0.81,1,,63.84
Are formal burials present:,4821,start_prep_avg,-0.01,0.7,1,,348.61,0.08,0.21,1,,218.89,-0.03,0.83,1,,58.7,0.06,0.66,1,,63.84
Are formal burials present:,4821,start_prep_var,0.05,0.087,1,,348.61,0.05,0.12,1,,218.89,0.03,0.95,1,,58.7,-0.23,0.51,1,,63.84
Are formal burials present:,4821,elevation,-0.04,0.12,1,,348.61,-0.08,0.012,1,,218.89,0.11,0.17,1,,58.7,0.11,0.18,1,,63.84
Are formal burials present:,4821,plants,-0.07,0.079,1,,348.61,-0.25,5.7e-4,0.36,,218.89,0,0.93,1,,58.7,-0.02,0.77,1,,63.84
Are formal burials present:,4821,mammals,0.08,0.066,1,,348.61,0.14,0.089,1,,218.89,0.01,0.86,1,,58.7,0.03,0.53,1,,63.84
Are formal burials present:,4821,dist_freshwater,0,0.94,1,,348.61,-0.17,0.37,1,,218.89,-0.2,0.13,1,,58.7,-0.16,0.23,1,,63.84
